Test ID,Test Suite,Test Case Name,Execution Time (ms),Status
SEL-0709,WebE2ETest,Settings_ToggleDarkMode_variation_709,2249,PASSED
SEL-0710,WebE2ETest,Logout_Success_variation_710,4180,PASSED
SEL-0711,WebE2ETest,Login_InvalidPassword_variation_711,2410,PASSED
SEL-0712,WebE2ETest,Logout_Success_variation_712,2414,PASSED
SEL-0713,WebE2ETest,Request_SubmitEmergency_variation_713,3222,PASSED
SEL-0714,WebE2ETest,Logout_Success_variation_714,3022,PASSED
SEL-0715,WebE2ETest,Request_SubmitEmergency_variation_715,3898,PASSED
SEL-0716,WebE2ETest,Request_SubmitEmergency_variation_716,3399,PASSED
SEL-0717,WebE2ETest,Login_InvalidPassword_variation_717,3427,PASSED
SEL-0718,WebE2ETest,Login_ValidUser_variation_718,4098,PASSED
SEL-0719,WebE2ETest,Login_InvalidPassword_variation_719,3434,PASSED
SEL-0720,WebE2ETest,Search_DonorByBloodGroup_variation_720,3549,PASSED
SEL-0721,WebE2ETest,Login_InvalidPassword_variation_721,4288,PASSED
SEL-0722,WebE2ETest,Profile_UpdateAvatar_variation_722,3670,PASSED
SEL-0723,WebE2ETest,Request_SubmitEmergency_variation_723,3192,PASSED
SEL-0724,WebE2ETest,Login_ValidUser_variation_724,2117,PASSED
SEL-0725,WebE2ETest,Dashboard_LoadData_variation_725,2320,PASSED
SEL-0726,WebE2ETest,Logout_Success_variation_726,3176,PASSED
SEL-0727,WebE2ETest,Notifications_ClearAll_variation_727,2086,PASSED
SEL-0728,WebE2ETest,Logout_Success_variation_728,4431,PASSED
SEL-0729,WebE2ETest,Dashboard_LoadData_variation_729,1831,PASSED
SEL-0730,WebE2ETest,Notifications_ClearAll_variation_730,2862,PASSED
SEL-0731,WebE2ETest,Dashboard_LoadData_variation_731,2783,PASSED
SEL-0732,WebE2ETest,Login_ValidUser_variation_732,1519,PASSED
SEL-0733,WebE2ETest,Notifications_ClearAll_variation_733,2620,PASSED
SEL-0734,WebE2ETest,Search_DonorByBloodGroup_variation_734,2190,PASSED
SEL-0735,WebE2ETest,Dashboard_LoadData_variation_735,3505,PASSED
SEL-0736,WebE2ETest,Login_InvalidPassword_variation_736,2030,PASSED
SEL-0737,WebE2ETest,Profile_UpdateAvatar_variation_737,4094,PASSED
SEL-0738,WebE2ETest,Profile_UpdateAvatar_variation_738,3152,PASSED
SEL-0739,WebE2ETest,Profile_UpdateAvatar_variation_739,3455,PASSED
SEL-0740,WebE2ETest,Profile_UpdateAvatar_variation_740,1519,PASSED
SEL-0741,WebE2ETest,Login_ValidUser_variation_741,3686,PASSED
SEL-0742,WebE2ETest,Search_DonorByBloodGroup_variation_742,4492,PASSED
SEL-0743,WebE2ETest,Logout_Success_variation_743,1557,PASSED
SEL-0744,WebE2ETest,Logout_Success_variation_744,3675,PASSED
SEL-0745,WebE2ETest,Search_DonorByBloodGroup_variation_745,1573,PASSED
SEL-0746,WebE2ETest,Login_ValidUser_variation_746,4066,PASSED
SEL-0747,WebE2ETest,Search_DonorByBloodGroup_variation_747,2426,PASSED
SEL-0748,WebE2ETest,Logout_Success_variation_748,2778,PASSED
SEL-0749,WebE2ETest,Dashboard_LoadData_variation_749,1920,PASSED
SEL-0750,WebE2ETest,Profile_UpdateAvatar_variation_750,3561,PASSED
SEL-0751,WebE2ETest,Request_SubmitEmergency_variation_751,2184,PASSED
SEL-0752,WebE2ETest,Login_InvalidPassword_variation_752,1687,PASSED
SEL-0753,WebE2ETest,Request_SubmitEmergency_variation_753,2691,PASSED
SEL-0754,WebE2ETest,Notifications_ClearAll_variation_754,4481,PASSED
SEL-0755,WebE2ETest,Settings_ToggleDarkMode_variation_755,3942,PASSED
SEL-0756,WebE2ETest,Settings_ToggleDarkMode_variation_756,2883,PASSED
SEL-0757,WebE2ETest,Profile_UpdateAvatar_variation_757,4313,PASSED
SEL-0758,WebE2ETest,Dashboard_LoadData_variation_758,2903,PASSED
SEL-0759,WebE2ETest,Notifications_ClearAll_variation_759,2971,PASSED
SEL-0760,WebE2ETest,Search_DonorByBloodGroup_variation_760,2175,PASSED
SEL-0761,WebE2ETest,Profile_UpdateAvatar_variation_761,1578,PASSED
SEL-0762,WebE2ETest,Search_DonorByBloodGroup_variation_762,2418,PASSED
SEL-0763,WebE2ETest,Dashboard_LoadData_variation_763,2365,PASSED
SEL-0764,WebE2ETest,Login_ValidUser_variation_764,3915,PASSED
SEL-0765,WebE2ETest,Settings_ToggleDarkMode_variation_765,2192,PASSED
SEL-0766,WebE2ETest,Login_InvalidPassword_variation_766,3001,PASSED
SEL-0767,WebE2ETest,Login_ValidUser_variation_767,3036,PASSED
SEL-0768,WebE2ETest,Request_SubmitEmergency_variation_768,3690,PASSED
SEL-0769,WebE2ETest,Login_ValidUser_variation_769,3932,PASSED
SEL-0770,WebE2ETest,Login_ValidUser_variation_770,4211,PASSED
SEL-0771,WebE2ETest,Login_InvalidPassword_variation_771,4177,PASSED
SEL-0772,WebE2ETest,Login_ValidUser_variation_772,1697,PASSED
SEL-0773,WebE2ETest,Login_InvalidPassword_variation_773,3207,PASSED
SEL-0774,WebE2ETest,Notifications_ClearAll_variation_774,3057,PASSED
SEL-0775,WebE2ETest,Login_InvalidPassword_variation_775,3741,PASSED
SEL-0776,WebE2ETest,Request_SubmitEmergency_variation_776,3443,PASSED
SEL-0777,WebE2ETest,Dashboard_LoadData_variation_777,2341,PASSED
SEL-0778,WebE2ETest,Login_ValidUser_variation_778,2733,PASSED
SEL-0779,WebE2ETest,Profile_UpdateAvatar_variation_779,4210,PASSED
SEL-0780,WebE2ETest,Login_InvalidPassword_variation_780,4213,PASSED
SEL-0781,WebE2ETest,Settings_ToggleDarkMode_variation_781,2605,PASSED
SEL-0782,WebE2ETest,Dashboard_LoadData_variation_782,3215,PASSED
SEL-0783,WebE2ETest,Login_InvalidPassword_variation_783,3595,PASSED
SEL-0784,WebE2ETest,Login_InvalidPassword_variation_784,2657,PASSED
SEL-0785,WebE2ETest,Login_InvalidPassword_variation_785,1935,PASSED
SEL-0786,WebE2ETest,Notifications_ClearAll_variation_786,2313,PASSED
SEL-0787,WebE2ETest,Search_DonorByBloodGroup_variation_787,2577,PASSED
SEL-0788,WebE2ETest,Settings_ToggleDarkMode_variation_788,2326,PASSED
SEL-0789,WebE2ETest,Logout_Success_variation_789,4381,PASSED
SEL-0790,WebE2ETest,Profile_UpdateAvatar_variation_790,2709,PASSED
SEL-0791,WebE2ETest,Dashboard_LoadData_variation_791,1661,PASSED
SEL-0792,WebE2ETest,Settings_ToggleDarkMode_variation_792,3533,PASSED
SEL-0793,WebE2ETest,Search_DonorByBloodGroup_variation_793,4318,PASSED
SEL-0794,WebE2ETest,Notifications_ClearAll_variation_794,2854,PASSED
SEL-0795,WebE2ETest,Search_DonorByBloodGroup_variation_795,1511,PASSED
SEL-0796,WebE2ETest,Login_ValidUser_variation_796,4251,PASSED
SEL-0797,WebE2ETest,Login_InvalidPassword_variation_797,1952,PASSED
SEL-0798,WebE2ETest,Notifications_ClearAll_variation_798,2110,PASSED
SEL-0799,WebE2ETest,Login_InvalidPassword_variation_799,3595,PASSED
SEL-0800,WebE2ETest,Login_InvalidPassword_variation_800,4463,PASSED
SEL-0801,WebE2ETest,Login_InvalidPassword_variation_801,2548,PASSED
SEL-0802,WebE2ETest,Search_DonorByBloodGroup_variation_802,3370,PASSED
SEL-0803,WebE2ETest,Request_SubmitEmergency_variation_803,2581,PASSED
SEL-0804,WebE2ETest,Notifications_ClearAll_variation_804,1705,PASSED
SEL-0805,WebE2ETest,Login_InvalidPassword_variation_805,2215,PASSED
SEL-0806,WebE2ETest,Login_ValidUser_variation_806,2690,PASSED
SEL-0807,WebE2ETest,Logout_Success_variation_807,4272,PASSED
SEL-0808,WebE2ETest,Logout_Success_variation_808,3244,PASSED
SEL-0809,WebE2ETest,Login_InvalidPassword_variation_809,1889,PASSED
SEL-0810,WebE2ETest,Login_ValidUser_variation_810,1539,PASSED
SEL-0811,WebE2ETest,Dashboard_LoadData_variation_811,4217,PASSED
SEL-0812,WebE2ETest,Dashboard_LoadData_variation_812,2846,PASSED
SEL-0813,WebE2ETest,Logout_Success_variation_813,3292,PASSED
SEL-0814,WebE2ETest,Request_SubmitEmergency_variation_814,1880,PASSED
SEL-0815,WebE2ETest,Logout_Success_variation_815,2903,PASSED
SEL-0816,WebE2ETest,Dashboard_LoadData_variation_816,1966,PASSED
SEL-0817,WebE2ETest,Profile_UpdateAvatar_variation_817,3139,PASSED
SEL-0818,WebE2ETest,Notifications_ClearAll_variation_818,2613,PASSED
SEL-0819,WebE2ETest,Profile_UpdateAvatar_variation_819,4325,PASSED
SEL-0820,WebE2ETest,Notifications_ClearAll_variation_820,3227,PASSED
SEL-0821,WebE2ETest,Dashboard_LoadData_variation_821,1963,PASSED
SEL-0822,WebE2ETest,Dashboard_LoadData_variation_822,4351,PASSED
SEL-0823,WebE2ETest,Login_ValidUser_variation_823,2152,PASSED
SEL-0824,WebE2ETest,Login_InvalidPassword_variation_824,3204,PASSED
SEL-0825,WebE2ETest,Notifications_ClearAll_variation_825,3830,PASSED
SEL-0826,WebE2ETest,Notifications_ClearAll_variation_826,2242,PASSED
SEL-0827,WebE2ETest,Profile_UpdateAvatar_variation_827,2968,PASSED
SEL-0828,WebE2ETest,Login_ValidUser_variation_828,4303,PASSED
SEL-0829,WebE2ETest,Dashboard_LoadData_variation_829,3478,PASSED
SEL-0830,WebE2ETest,Notifications_ClearAll_variation_830,1962,PASSED
SEL-0831,WebE2ETest,Profile_UpdateAvatar_variation_831,3305,PASSED
SEL-0832,WebE2ETest,Login_ValidUser_variation_832,1759,PASSED
SEL-0833,WebE2ETest,Request_SubmitEmergency_variation_833,4182,PASSED
SEL-0834,WebE2ETest,Logout_Success_variation_834,1550,PASSED
SEL-0835,WebE2ETest,Settings_ToggleDarkMode_variation_835,3861,PASSED
SEL-0836,WebE2ETest,Search_DonorByBloodGroup_variation_836,4243,PASSED
SEL-0837,WebE2ETest,Logout_Success_variation_837,3626,PASSED
SEL-0838,WebE2ETest,Settings_ToggleDarkMode_variation_838,4319,PASSED
SEL-0839,WebE2ETest,Login_InvalidPassword_variation_839,3272,PASSED
SEL-0840,WebE2ETest,Search_DonorByBloodGroup_variation_840,3473,PASSED
SEL-0841,WebE2ETest,Logout_Success_variation_841,4218,PASSED
SEL-0842,WebE2ETest,Profile_UpdateAvatar_variation_842,2108,PASSED
SEL-0843,WebE2ETest,Settings_ToggleDarkMode_variation_843,4010,PASSED
SEL-0844,WebE2ETest,Login_ValidUser_variation_844,1547,PASSED
SEL-0845,WebE2ETest,Dashboard_LoadData_variation_845,3570,PASSED
SEL-0846,WebE2ETest,Notifications_ClearAll_variation_846,3530,PASSED
SEL-0847,WebE2ETest,Dashboard_LoadData_variation_847,1806,PASSED
SEL-0848,WebE2ETest,Notifications_ClearAll_variation_848,2813,PASSED
SEL-0849,WebE2ETest,Search_DonorByBloodGroup_variation_849,2855,PASSED
SEL-0850,WebE2ETest,Request_SubmitEmergency_variation_850,1706,PASSED
SEL-0851,WebE2ETest,Settings_ToggleDarkMode_variation_851,2412,PASSED
SEL-0852,WebE2ETest,Settings_ToggleDarkMode_variation_852,4135,PASSED
SEL-0853,WebE2ETest,Profile_UpdateAvatar_variation_853,3151,PASSED
SEL-0854,WebE2ETest,Search_DonorByBloodGroup_variation_854,1822,PASSED
SEL-0855,WebE2ETest,Notifications_ClearAll_variation_855,3319,PASSED
SEL-0856,WebE2ETest,Notifications_ClearAll_variation_856,1860,PASSED
SEL-0857,WebE2ETest,Notifications_ClearAll_variation_857,3331,PASSED
SEL-0858,WebE2ETest,Logout_Success_variation_858,1986,PASSED
SEL-0859,WebE2ETest,Notifications_ClearAll_variation_859,4176,PASSED
SEL-0860,WebE2ETest,Login_ValidUser_variation_860,1920,PASSED
SEL-0861,WebE2ETest,Profile_UpdateAvatar_variation_861,3188,PASSED
SEL-0862,WebE2ETest,Login_ValidUser_variation_862,3782,PASSED
SEL-0863,WebE2ETest,Settings_ToggleDarkMode_variation_863,1500,PASSED
SEL-0864,WebE2ETest,Login_InvalidPassword_variation_864,3974,PASSED
SEL-0865,WebE2ETest,Request_SubmitEmergency_variation_865,3582,PASSED
SEL-0866,WebE2ETest,Settings_ToggleDarkMode_variation_866,2347,PASSED
SEL-0867,WebE2ETest,Notifications_ClearAll_variation_867,2896,PASSED
SEL-0868,WebE2ETest,Logout_Success_variation_868,1722,PASSED
SEL-0869,WebE2ETest,Search_DonorByBloodGroup_variation_869,3361,PASSED
SEL-0870,WebE2ETest,Logout_Success_variation_870,3794,PASSED
SEL-0871,WebE2ETest,Notifications_ClearAll_variation_871,4435,PASSED
SEL-0872,WebE2ETest,Logout_Success_variation_872,4432,PASSED
SEL-0873,WebE2ETest,Notifications_ClearAll_variation_873,1967,PASSED
SEL-0874,WebE2ETest,Login_InvalidPassword_variation_874,4198,PASSED
SEL-0875,WebE2ETest,Search_DonorByBloodGroup_variation_875,1508,PASSED
SEL-0876,WebE2ETest,Logout_Success_variation_876,2954,PASSED
SEL-0877,WebE2ETest,Request_SubmitEmergency_variation_877,3743,PASSED
SEL-0878,WebE2ETest,Settings_ToggleDarkMode_variation_878,3031,PASSED
SEL-0879,WebE2ETest,Login_InvalidPassword_variation_879,1687,PASSED
SEL-0880,WebE2ETest,Dashboard_LoadData_variation_880,3516,PASSED
SEL-0881,WebE2ETest,Dashboard_LoadData_variation_881,4436,PASSED
SEL-0882,WebE2ETest,Profile_UpdateAvatar_variation_882,1938,PASSED
SEL-0883,WebE2ETest,Request_SubmitEmergency_variation_883,4002,PASSED
SEL-0884,WebE2ETest,Search_DonorByBloodGroup_variation_884,2268,PASSED
SEL-0885,WebE2ETest,Login_InvalidPassword_variation_885,3109,PASSED
SEL-0886,WebE2ETest,Search_DonorByBloodGroup_variation_886,3372,PASSED
SEL-0887,WebE2ETest,Search_DonorByBloodGroup_variation_887,4435,PASSED
SEL-0888,WebE2ETest,Logout_Success_variation_888,1941,PASSED
SEL-0889,WebE2ETest,Profile_UpdateAvatar_variation_889,1690,PASSED
SEL-0890,WebE2ETest,Login_InvalidPassword_variation_890,3345,PASSED
SEL-0891,WebE2ETest,Notifications_ClearAll_variation_891,4197,PASSED
SEL-0892,WebE2ETest,Settings_ToggleDarkMode_variation_892,2051,PASSED
SEL-0893,WebE2ETest,Notifications_ClearAll_variation_893,1517,PASSED
SEL-0894,WebE2ETest,Settings_ToggleDarkMode_variation_894,1698,PASSED
SEL-0895,WebE2ETest,Settings_ToggleDarkMode_variation_895,3272,PASSED
SEL-0896,WebE2ETest,Notifications_ClearAll_variation_896,3582,PASSED
SEL-0897,WebE2ETest,Dashboard_LoadData_variation_897,4333,PASSED
SEL-0898,WebE2ETest,Dashboard_LoadData_variation_898,4492,PASSED
SEL-0899,WebE2ETest,Dashboard_LoadData_variation_899,1924,PASSED
SEL-0900,WebE2ETest,Profile_UpdateAvatar_variation_900,4193,PASSED
SEL-0901,WebE2ETest,Logout_Success_variation_901,3564,PASSED
SEL-0902,WebE2ETest,Profile_UpdateAvatar_variation_902,3214,PASSED
SEL-0903,WebE2ETest,Search_DonorByBloodGroup_variation_903,2620,PASSED
SEL-0904,WebE2ETest,Profile_UpdateAvatar_variation_904,2904,PASSED
SEL-0905,WebE2ETest,Request_SubmitEmergency_variation_905,3354,PASSED
SEL-0906,WebE2ETest,Dashboard_LoadData_variation_906,2065,PASSED
SEL-0907,WebE2ETest,Profile_UpdateAvatar_variation_907,3967,PASSED
SEL-0908,WebE2ETest,Settings_ToggleDarkMode_variation_908,2724,PASSED
SEL-0909,WebE2ETest,Settings_ToggleDarkMode_variation_909,2785,PASSED
SEL-0910,WebE2ETest,Settings_ToggleDarkMode_variation_910,4091,PASSED
SEL-0911,WebE2ETest,Search_DonorByBloodGroup_variation_911,2322,PASSED
SEL-0912,WebE2ETest,Search_DonorByBloodGroup_variation_912,4056,PASSED
SEL-0913,WebE2ETest,Request_SubmitEmergency_variation_913,4312,PASSED
SEL-0914,WebE2ETest,Logout_Success_variation_914,4254,PASSED
SEL-0915,WebE2ETest,Dashboard_LoadData_variation_915,4409,PASSED
SEL-0916,WebE2ETest,Dashboard_LoadData_variation_916,3563,PASSED
SEL-0917,WebE2ETest,Settings_ToggleDarkMode_variation_917,4343,PASSED
SEL-0918,WebE2ETest,Logout_Success_variation_918,4409,PASSED
SEL-0919,WebE2ETest,Login_InvalidPassword_variation_919,2942,PASSED
SEL-0920,WebE2ETest,Settings_ToggleDarkMode_variation_920,3467,PASSED
SEL-0921,WebE2ETest,Profile_UpdateAvatar_variation_921,4261,PASSED
SEL-0922,WebE2ETest,Settings_ToggleDarkMode_variation_922,2671,PASSED
SEL-0923,WebE2ETest,Profile_UpdateAvatar_variation_923,1552,PASSED
SEL-0924,WebE2ETest,Settings_ToggleDarkMode_variation_924,1936,PASSED
SEL-0925,WebE2ETest,Login_ValidUser_variation_925,3060,PASSED
SEL-0926,WebE2ETest,Dashboard_LoadData_variation_926,1717,PASSED
SEL-0927,WebE2ETest,Login_ValidUser_variation_927,2318,PASSED
SEL-0928,WebE2ETest,Request_SubmitEmergency_variation_928,2159,PASSED
SEL-0929,WebE2ETest,Request_SubmitEmergency_variation_929,4299,PASSED
SEL-0930,WebE2ETest,Request_SubmitEmergency_variation_930,2099,PASSED
SEL-0931,WebE2ETest,Login_ValidUser_variation_931,4328,PASSED
SEL-0932,WebE2ETest,Request_SubmitEmergency_variation_932,2335,PASSED
SEL-0933,WebE2ETest,Settings_ToggleDarkMode_variation_933,1632,PASSED
SEL-0934,WebE2ETest,Logout_Success_variation_934,3353,PASSED
SEL-0935,WebE2ETest,Login_InvalidPassword_variation_935,4023,PASSED
SEL-0936,WebE2ETest,Settings_ToggleDarkMode_variation_936,2418,PASSED
SEL-0937,WebE2ETest,Settings_ToggleDarkMode_variation_937,3092,PASSED
SEL-0938,WebE2ETest,Search_DonorByBloodGroup_variation_938,3592,PASSED
SEL-0939,WebE2ETest,Request_SubmitEmergency_variation_939,4338,PASSED
SEL-0940,WebE2ETest,Login_ValidUser_variation_940,3062,PASSED
SEL-0941,WebE2ETest,Profile_UpdateAvatar_variation_941,3206,PASSED
SEL-0942,WebE2ETest,Logout_Success_variation_942,3761,PASSED
SEL-0943,WebE2ETest,Login_ValidUser_variation_943,1553,PASSED
SEL-0944,WebE2ETest,Request_SubmitEmergency_variation_944,2331,PASSED
SEL-0945,WebE2ETest,Notifications_ClearAll_variation_945,2423,PASSED
SEL-0946,WebE2ETest,Logout_Success_variation_946,3910,PASSED
SEL-0947,WebE2ETest,Settings_ToggleDarkMode_variation_947,3971,PASSED
SEL-0948,WebE2ETest,Search_DonorByBloodGroup_variation_948,4469,PASSED
SEL-0949,WebE2ETest,Search_DonorByBloodGroup_variation_949,2704,PASSED
SEL-0950,WebE2ETest,Notifications_ClearAll_variation_950,2226,PASSED
SEL-0951,WebE2ETest,Login_InvalidPassword_variation_951,2265,PASSED
SEL-0952,WebE2ETest,Dashboard_LoadData_variation_952,3604,PASSED
SEL-0953,WebE2ETest,Login_InvalidPassword_variation_953,3045,PASSED
SEL-0954,WebE2ETest,Login_ValidUser_variation_954,3255,PASSED
SEL-0955,WebE2ETest,Request_SubmitEmergency_variation_955,3779,PASSED
SEL-0956,WebE2ETest,Request_SubmitEmergency_variation_956,2032,PASSED
SEL-0957,WebE2ETest,Dashboard_LoadData_variation_957,3892,PASSED
SEL-0958,WebE2ETest,Request_SubmitEmergency_variation_958,1523,PASSED
SEL-0959,WebE2ETest,Logout_Success_variation_959,3410,PASSED
SEL-0960,WebE2ETest,Dashboard_LoadData_variation_960,1663,PASSED
SEL-0961,WebE2ETest,Dashboard_LoadData_variation_961,2821,PASSED
SEL-0962,WebE2ETest,Login_ValidUser_variation_962,4061,PASSED
SEL-0963,WebE2ETest,Request_SubmitEmergency_variation_963,3509,PASSED
SEL-0964,WebE2ETest,Settings_ToggleDarkMode_variation_964,2966,PASSED
SEL-0965,WebE2ETest,Login_InvalidPassword_variation_965,4398,PASSED
SEL-0966,WebE2ETest,Logout_Success_variation_966,3652,PASSED
SEL-0967,WebE2ETest,Search_DonorByBloodGroup_variation_967,2253,PASSED
SEL-0968,WebE2ETest,Settings_ToggleDarkMode_variation_968,1779,PASSED
SEL-0969,WebE2ETest,Settings_ToggleDarkMode_variation_969,2152,PASSED
SEL-0970,WebE2ETest,Profile_UpdateAvatar_variation_970,3724,PASSED
SEL-0971,WebE2ETest,Settings_ToggleDarkMode_variation_971,3152,PASSED
SEL-0972,WebE2ETest,Login_InvalidPassword_variation_972,2931,PASSED
SEL-0973,WebE2ETest,Search_DonorByBloodGroup_variation_973,2373,PASSED
SEL-0974,WebE2ETest,Logout_Success_variation_974,2856,PASSED
SEL-0975,WebE2ETest,Logout_Success_variation_975,2702,PASSED
SEL-0976,WebE2ETest,Search_DonorByBloodGroup_variation_976,4032,PASSED
SEL-0977,WebE2ETest,Settings_ToggleDarkMode_variation_977,3445,PASSED
SEL-0978,WebE2ETest,Settings_ToggleDarkMode_variation_978,4159,PASSED
SEL-0979,WebE2ETest,Login_ValidUser_variation_979,1969,PASSED
SEL-0980,WebE2ETest,Logout_Success_variation_980,3325,PASSED
SEL-0981,WebE2ETest,Search_DonorByBloodGroup_variation_981,4130,PASSED
SEL-0982,WebE2ETest,Search_DonorByBloodGroup_variation_982,1663,PASSED
SEL-0983,WebE2ETest,Logout_Success_variation_983,3062,PASSED
SEL-0984,WebE2ETest,Login_InvalidPassword_variation_984,3080,PASSED
SEL-0985,WebE2ETest,Request_SubmitEmergency_variation_985,3712,PASSED
SEL-0986,WebE2ETest,Request_SubmitEmergency_variation_986,1601,PASSED
SEL-0987,WebE2ETest,Settings_ToggleDarkMode_variation_987,3035,PASSED
SEL-0988,WebE2ETest,Settings_ToggleDarkMode_variation_988,3583,PASSED
SEL-0989,WebE2ETest,Notifications_ClearAll_variation_989,3493,PASSED
SEL-0990,WebE2ETest,Login_ValidUser_variation_990,2714,PASSED
SEL-0991,WebE2ETest,Search_DonorByBloodGroup_variation_991,2812,PASSED
SEL-0992,WebE2ETest,Settings_ToggleDarkMode_variation_992,1837,PASSED
SEL-0993,WebE2ETest,Login_InvalidPassword_variation_993,2185,PASSED
SEL-0994,WebE2ETest,Settings_ToggleDarkMode_variation_994,3684,PASSED
SEL-0995,WebE2ETest,Login_ValidUser_variation_995,4067,PASSED
SEL-0996,WebE2ETest,Login_InvalidPassword_variation_996,2363,PASSED
SEL-0997,WebE2ETest,Search_DonorByBloodGroup_variation_997,4307,PASSED
SEL-0998,WebE2ETest,Profile_UpdateAvatar_variation_998,1925,PASSED
SEL-0999,WebE2ETest,Search_DonorByBloodGroup_variation_999,3702,PASSED
SEL-1000,WebE2ETest,Profile_UpdateAvatar_variation_1000,4148,PASSED
SEL-1001,WebE2ETest,Login_InvalidPassword_variation_1001,4310,PASSED
SEL-1002,WebE2ETest,Dashboard_LoadData_variation_1002,1597,PASSED
SEL-1003,WebE2ETest,Notifications_ClearAll_variation_1003,4436,PASSED
SEL-1004,WebE2ETest,Logout_Success_variation_1004,1655,PASSED
SEL-1005,WebE2ETest,Login_InvalidPassword_variation_1005,1800,PASSED
SEL-1006,WebE2ETest,Login_ValidUser_variation_1006,2229,PASSED
SEL-1007,WebE2ETest,Request_SubmitEmergency_variation_1007,3785,PASSED
SEL-1008,WebE2ETest,Login_InvalidPassword_variation_1008,3855,PASSED
SEL-1009,WebE2ETest,Search_DonorByBloodGroup_variation_1009,2559,PASSED
SEL-1010,WebE2ETest,Profile_UpdateAvatar_variation_1010,3089,PASSED
SEL-1011,WebE2ETest,Notifications_ClearAll_variation_1011,4081,PASSED
SEL-1012,WebE2ETest,Profile_UpdateAvatar_variation_1012,3273,PASSED
SEL-1013,WebE2ETest,Logout_Success_variation_1013,1569,PASSED
SEL-1014,WebE2ETest,Profile_UpdateAvatar_variation_1014,4257,PASSED
SEL-1015,WebE2ETest,Login_InvalidPassword_variation_1015,3690,PASSED
SEL-1016,WebE2ETest,Login_ValidUser_variation_1016,4127,PASSED
SEL-1017,WebE2ETest,Login_InvalidPassword_variation_1017,3898,PASSED
SEL-1018,WebE2ETest,Login_ValidUser_variation_1018,4370,PASSED
SEL-1019,WebE2ETest,Login_InvalidPassword_variation_1019,2965,PASSED
SEL-1020,WebE2ETest,Settings_ToggleDarkMode_variation_1020,1934,PASSED
SEL-1021,WebE2ETest,Request_SubmitEmergency_variation_1021,4309,PASSED
SEL-1022,WebE2ETest,Request_SubmitEmergency_variation_1022,3984,PASSED
SEL-1023,WebE2ETest,Login_InvalidPassword_variation_1023,2653,PASSED
SEL-1024,WebE2ETest,Notifications_ClearAll_variation_1024,3062,PASSED
SEL-1025,WebE2ETest,Profile_UpdateAvatar_variation_1025,4206,PASSED
SEL-1026,WebE2ETest,Login_ValidUser_variation_1026,3441,PASSED
SEL-1027,WebE2ETest,Dashboard_LoadData_variation_1027,3685,PASSED
SEL-1028,WebE2ETest,Search_DonorByBloodGroup_variation_1028,2058,PASSED
SEL-1029,WebE2ETest,Profile_UpdateAvatar_variation_1029,3735,PASSED
SEL-1030,WebE2ETest,Request_SubmitEmergency_variation_1030,4097,PASSED
SEL-1031,WebE2ETest,Dashboard_LoadData_variation_1031,2720,PASSED
SEL-1032,WebE2ETest,Logout_Success_variation_1032,1545,PASSED
SEL-1033,WebE2ETest,Settings_ToggleDarkMode_variation_1033,3773,PASSED
SEL-1034,WebE2ETest,Dashboard_LoadData_variation_1034,2004,PASSED
SEL-1035,WebE2ETest,Login_ValidUser_variation_1035,1520,PASSED
SEL-1036,WebE2ETest,Profile_UpdateAvatar_variation_1036,3700,PASSED
SEL-1037,WebE2ETest,Settings_ToggleDarkMode_variation_1037,1848,PASSED
SEL-1038,WebE2ETest,Request_SubmitEmergency_variation_1038,2360,PASSED
SEL-1039,WebE2ETest,Logout_Success_variation_1039,2367,PASSED
SEL-1040,WebE2ETest,Profile_UpdateAvatar_variation_1040,4145,PASSED
SEL-1041,WebE2ETest,Settings_ToggleDarkMode_variation_1041,2083,PASSED
SEL-1042,WebE2ETest,Dashboard_LoadData_variation_1042,2253,PASSED
SEL-1043,WebE2ETest,Search_DonorByBloodGroup_variation_1043,4026,PASSED
SEL-1044,WebE2ETest,Request_SubmitEmergency_variation_1044,2295,PASSED
SEL-1045,WebE2ETest,Login_InvalidPassword_variation_1045,2242,PASSED
SEL-1046,WebE2ETest,Login_ValidUser_variation_1046,3748,PASSED
SEL-1047,WebE2ETest,Notifications_ClearAll_variation_1047,4140,PASSED
SEL-1048,WebE2ETest,Settings_ToggleDarkMode_variation_1048,1799,PASSED
SEL-1049,WebE2ETest,Request_SubmitEmergency_variation_1049,4251,PASSED
SEL-1050,WebE2ETest,Login_InvalidPassword_variation_1050,2526,PASSED
